2025-12-07 19:55:23,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722227/SRR20722227_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722227/SRR20722227_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",105.47,775,28016036,715.41,102.22,32766.00,7795.12,0
2025-12-07 20:10:22,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722229/SRR20722229_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722229/SRR20722229_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",122.83,746,28281808,809.88,106.89,39945.29,9474.26,0
2025-12-07 20:27:01,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722387/SRR20722387_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722387/SRR20722387_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",103.12,965,28587932,907.13,88.34,43340.08,9488.33,0
2025-12-07 20:36:49,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR23909863/SRR23909863_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR23909863/SRR23909863_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",70.2,455,22479960,261.06,58.61,22863.12,1889.83,0
2025-12-07 20:50:46,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722297/SRR20722297_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722297/SRR20722297_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",118.04,837,28532680,900.71,87.49,43292.66,7288.12,0
2025-12-07 21:01:25,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722296/SRR20722296_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722296/SRR20722296_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",78.38,621,23497844,425.54,61.90,22468.99,3757.84,0
2025-12-07 21:16:40,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722384/SRR20722384_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722384/SRR20722384_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",134.1,777,28721064,946.15,96.94,46040.15,10521.57,0
2025-12-07 21:26:37,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR31755282/SRR31755282_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR31755282/SRR31755282_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",70.24,394,19508368,219.99,57.18,19517.52,1657.22,0
2025-12-08 21:19:36,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884685/SRR3884685_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884685/SRR3884685_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",0,0,0,0,0,17144.75,3031.14,0
2025-12-08 21:24:08,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884677/SRR3884677_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884677/SRR3884677_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",37.88,680,13761944,218.62,39.19,13271.98,2294.62,0
